Date_Time,Temperature,Humidity,Pressure,Precipitation,Wind_Speed
2025-01-01 12:00:00,13.5,84,993.9,0.0,4.0
2025-01-01 13:00:00,15.0,79,992.6,0.0,3.1
2025-01-01 14:00:00,15.9,75,991.7,0.0,4.1
2025-01-01 15:00:00,16.3,74,991.3,0.0,4.2
2025-01-01 16:00:00,16.0,76,991.3,0.0,3.7
2025-01-01 17:00:00,14.1,83,991.3,0.0,3.3
2025-01-01 18:00:00,11.9,86,992.5,0.0,2.4
2025-01-01 19:00:00,11.0,89,992.8,0.0,1.6
2025-01-01 20:00:00,10.0,92,992.7,0.0,1.8
2025-01-01 21:00:00,9.5,94,992.9,0.0,1.3
2025-01-01 22:00:00,9.1,95,993.0,0.0,1.9
2025-01-01 23:00:00,8.9,96,992.9,0.0,3.1
2025-01-02 00:00:00,8.7,96,992.2,0.0,3.8
2025-01-02 01:00:00,8.5,96,991.9,0.0,4.3
2025-01-02 02:00:00,8.3,97,991.5,0.0,5.4
2025-01-02 03:00:00,7.8,98,991.2,0.0,4.7
2025-01-02 04:00:00,7.4,99,990.8,0.0,5.0
2025-01-02 05:00:00,7.3,99,990.7,0.0,5.3
2025-01-02 06:00:00,7.2,98,991.7,0.0,5.4
2025-01-02 07:00:00,6.9,99,992.4,0.0,5.1
2025-01-02 08:00:00,8.5,96,992.8,0.0,4.9
2025-01-02 09:00:00,10.1,95,993.5,0.0,4.0
2025-01-02 10:00:00,12.4,88,993.9,0.0,2.8
2025-01-02 11:00:00,14.6,80,993.9,0.0,3.1
2025-01-02 12:00:00,15.8,75,993.2,0.0,2.6
2025-01-02 13:00:00,16.8,71,992.2,0.0,2.9
2025-01-02 14:00:00,17.2,70,991.7,0.0,2.2
2025-01-02 15:00:00,17.2,71,991.5,0.0,2.4
2025-01-02 16:00:00,16.6,77,991.3,0.0,1.7
2025-01-02 17:00:00,14.9,84,991.1,0.0,1.8
2025-01-02 18:00:00,12.7,87,991.9,0.0,2.5
2025-01-02 19:00:00,12.2,88,992.4,0.0,1.0
2025-01-02 20:00:00,11.6,90,992.5,0.0,0.3
2025-01-02 21:00:00,11.2,92,992.5,0.0,0.4
2025-01-02 22:00:00,11.0,93,992.5,0.0,0.8
2025-01-02 23:00:00,10.6,94,992.2,0.0,0.8
2025-01-03 00:00:00,10.0,96,991.9,0.0,2.9
2025-01-03 01:00:00,9.5,96,991.6,0.0,5.0
2025-01-03 02:00:00,9.4,94,991.5,0.0,5.0
2025-01-03 03:00:00,9.3,95,991.5,0.0,3.8
2025-01-03 04:00:00,8.9,98,991.3,0.0,2.7
2025-01-03 05:00:00,8.4,100,991.1,0.0,1.4
2025-01-03 06:00:00,8.1,100,992.1,0.0,1.9
2025-01-03 07:00:00,7.8,100,992.7,0.0,3.1
2025-01-03 08:00:00,8.2,100,993.3,0.0,3.3
2025-01-03 09:00:00,9.7,99,993.9,0.0,3.1
2025-01-03 10:00:00,10.5,99,994.2,0.0,2.0
2025-01-03 11:00:00,12.1,95,994.3,0.0,1.8
2025-01-03 12:00:00,14.3,89,993.6,0.0,0.9
2025-01-03 13:00:00,16.0,82,992.6,0.0,0.9
2025-01-03 14:00:00,17.1,75,991.7,0.0,1.1
2025-01-03 15:00:00,17.4,71,991.3,0.0,1.6
2025-01-03 16:00:00,16.8,79,990.8,0.0,1.4
2025-01-03 17:00:00,15.1,81,990.6,0.0,0.5
2025-01-03 18:00:00,13.6,88,991.0,0.0,2.2
2025-01-03 19:00:00,12.3,94,990.9,0.0,2.3
2025-01-03 20:00:00,11.4,97,990.8,0.0,1.7
2025-01-03 21:00:00,10.6,100,990.9,0.0,1.3
2025-01-03 22:00:00,10.2,100,990.7,0.0,0.7
2025-01-03 23:00:00,9.4,100,990.7,0.0,1.8
2025-01-04 00:00:00,8.4,100,990.1,0.0,3.8
2025-01-04 01:00:00,7.5,100,989.7,0.0,5.7
2025-01-04 02:00:00,7.2,100,989.2,0.0,5.6
2025-01-04 03:00:00,7.5,99,988.7,0.0,5.1
2025-01-04 04:00:00,7.5,99,988.1,0.0,5.8
2025-01-04 05:00:00,7.9,96,988.1,0.0,6.3
2025-01-04 06:00:00,7.7,98,988.7,0.0,6.7
2025-01-04 07:00:00,7.3,98,989.1,0.0,7.3
2025-01-04 08:00:00,7.8,97,989.4,0.0,6.4
2025-01-04 09:00:00,9.1,90,990.1,0.0,4.2
2025-01-04 10:00:00,9.9,97,990.4,0.0,4.1
2025-01-04 11:00:00,12.3,96,990.5,0.0,2.1
2025-01-04 12:00:00,14.9,86,989.9,0.0,0.9
2025-01-04 13:00:00,17.1,79,988.9,0.0,0.8
2025-01-04 14:00:00,18.3,73,988.2,0.0,1.6
2025-01-04 15:00:00,18.8,72,987.6,0.0,3.4
2025-01-04 16:00:00,18.2,78,987.2,0.0,5.2
2025-01-04 17:00:00,16.4,85,986.9,0.0,6.6
2025-01-04 18:00:00,14.5,88,987.9,0.0,8.7
2025-01-04 19:00:00,13.2,90,988.2,0.0,5.1
2025-01-04 20:00:00,12.4,90,988.8,0.0,3.5
2025-01-04 21:00:00,12.2,90,989.2,0.0,2.1
2025-01-04 22:00:00,12.1,89,989.0,0.0,1.0
2025-01-04 23:00:00,11.4,91,988.7,0.0,2.3
2025-01-05 00:00:00,10.6,94,988.5,0.0,2.6
2025-01-05 01:00:00,9.7,96,988.1,0.0,3.0
2025-01-05 02:00:00,9.1,97,988.1,0.0,3.8
2025-01-05 03:00:00,8.4,98,987.9,0.1,5.0
2025-01-05 04:00:00,9.6,94,987.9,0.3,5.3
2025-01-05 05:00:00,9.3,94,987.7,0.0,5.0
2025-01-05 06:00:00,9.5,96,988.4,0.0,5.7
2025-01-05 07:00:00,9.4,97,989.0,0.0,5.5
2025-01-05 08:00:00,10.1,94,989.7,0.0,6.5
2025-01-05 09:00:00,11.2,88,990.6,1.7,3.8
2025-01-05 10:00:00,12.6,85,991.3,15.5,1.8
2025-01-05 11:00:00,14.1,82,991.1,13.7,2.3
2025-01-05 12:00:00,14.7,86,990.3,1.8,1.4
2025-01-05 13:00:00,15.6,82,989.6,3.3,1.5
2025-01-05 14:00:00,15.8,84,989.3,0.2,1.2
2025-01-05 15:00:00,15.9,84,988.7,0.0,7.4
2025-01-05 16:00:00,15.6,84,988.9,0.0,8.1
2025-01-05 17:00:00,14.5,90,988.8,0.0,4.0
2025-01-05 18:00:00,13.4,92,989.1,0.0,6.3
2025-01-05 19:00:00,12.3,92,989.6,0.0,4.7
2025-01-05 20:00:00,11.6,94,990.1,0.0,3.7
2025-01-05 21:00:00,10.9,96,990.5,0.0,2.4
2025-01-05 22:00:00,10.4,97,990.7,0.0,2.0
2025-01-05 23:00:00,9.7,99,990.7,0.0,3.1
2025-01-06 00:00:00,9.0,100,990.5,0.0,5.4
2025-01-06 01:00:00,9.0,99,990.5,0.0,5.6
2025-01-06 02:00:00,9.1,99,990.4,0.0,5.7
2025-01-06 03:00:00,9.1,99,990.2,0.0,6.4
2025-01-06 04:00:00,8.9,100,990.0,0.0,5.9
2025-01-06 05:00:00,8.5,100,990.2,0.0,3.8
2025-01-06 06:00:00,8.9,100,990.8,0.0,3.5
2025-01-06 07:00:00,8.9,100,991.4,0.0,2.1
2025-01-06 08:00:00,9.4,98,992.3,0.0,2.0
2025-01-06 09:00:00,10.1,97,993.4,0.0,1.3
2025-01-06 10:00:00,11.2,96,994.0,0.0,4.0
2025-01-06 11:00:00,12.7,91,994.1,0.0,4.8
2025-01-06 12:00:00,14.2,85,993.3,0.0,4.8
2025-01-06 13:00:00,15.9,76,992.7,0.0,5.7
2025-01-06 14:00:00,16.9,70,992.1,0.0,6.6
2025-01-06 15:00:00,17.4,66,991.8,0.0,6.6
2025-01-06 16:00:00,17.0,69,991.5,0.0,4.2
2025-01-06 17:00:00,15.0,77,991.5,0.0,2.7
2025-01-06 18:00:00,13.6,81,991.6,0.0,0.8
2025-01-06 19:00:00,12.5,86,992.0,0.0,3.8
2025-01-06 20:00:00,11.9,88,992.3,0.0,4.2
2025-01-06 21:00:00,11.2,91,992.3,0.0,5.8
2025-01-06 22:00:00,11.5,91,992.6,0.0,6.8
2025-01-06 23:00:00,11.2,90,992.5,0.0,8.1
2025-01-07 00:00:00,10.3,86,992.1,0.0,7.2
2025-01-07 01:00:00,9.5,82,991.8,0.0,7.4
2025-01-07 02:00:00,9.0,80,991.9,0.0,8.4
2025-01-07 03:00:00,8.6,78,991.9,0.0,8.8
2025-01-07 04:00:00,8.3,77,991.6,0.0,8.5
2025-01-07 05:00:00,7.9,76,991.3,0.0,7.9
2025-01-07 06:00:00,8.1,84,992.3,0.0,6.8
2025-01-07 07:00:00,7.8,84,993.0,0.0,7.5
2025-01-07 08:00:00,8.4,83,993.7,0.0,8.1
2025-01-07 09:00:00,10.2,82,994.4,0.0,8.4
2025-01-07 10:00:00,12.5,76,994.8,0.0,4.9
2025-01-07 11:00:00,14.6,67,994.1,0.0,5.1
2025-01-07 12:00:00,16.2,60,992.7,0.0,6.2
2025-01-07 13:00:00,17.2,58,991.5,0.0,6.4
2025-01-07 14:00:00,17.6,56,990.9,0.0,8.3
2025-01-07 15:00:00,17.4,55,990.4,0.0,8.6
2025-01-07 16:00:00,16.7,60,989.9,0.0,6.4
2025-01-07 17:00:00,14.8,67,989.8,0.0,6.5
2025-01-07 18:00:00,13.6,71,990.7,0.0,6.2
2025-01-07 19:00:00,13.1,70,990.7,0.0,6.7
2025-01-07 20:00:00,12.6,72,990.9,0.0,6.8
2025-01-07 21:00:00,11.7,75,990.9,0.0,6.5
2025-01-07 22:00:00,10.8,77,990.6,0.0,6.5
2025-01-07 23:00:00,10.3,78,990.4,0.0,6.5
2025-01-08 00:00:00,9.7,80,989.7,0.0,6.5
2025-01-08 01:00:00,9.3,80,989.1,0.0,7.1
2025-01-08 02:00:00,8.9,80,988.9,0.0,7.5
2025-01-08 03:00:00,8.6,79,988.6,0.0,8.1
2025-01-08 04:00:00,8.2,78,988.3,0.0,7.5
2025-01-08 05:00:00,7.9,76,988.2,0.0,7.3
2025-01-08 06:00:00,8.1,75,988.5,0.0,7.6
2025-01-08 07:00:00,7.6,74,988.8,0.0,6.7
2025-01-08 08:00:00,8.3,72,989.7,0.0,6.6
2025-01-08 09:00:00,10.1,70,990.7,0.0,6.8
2025-01-08 10:00:00,12.3,65,991.2,0.0,4.2
2025-01-08 11:00:00,14.3,60,991.2,0.0,5.6
2025-01-08 12:00:00,15.9,57,990.6,0.0,5.9
2025-01-08 13:00:00,17.1,55,989.6,0.0,6.5
2025-01-08 14:00:00,17.8,55,989.0,0.0,6.5
2025-01-08 15:00:00,18.2,55,988.6,0.0,6.2
2025-01-08 16:00:00,17.5,65,988.5,0.0,3.5
2025-01-08 17:00:00,15.4,68,988.3,0.0,3.7
2025-01-08 18:00:00,14.8,72,988.5,0.0,4.2
2025-01-08 19:00:00,13.8,74,988.8,0.0,2.9
2025-01-08 20:00:00,12.9,77,989.2,0.0,1.5
2025-01-08 21:00:00,11.9,81,989.7,0.0,0.6
2025-01-08 22:00:00,10.5,87,989.7,0.0,1.7
2025-01-08 23:00:00,9.2,92,989.8,0.0,2.4
2025-01-09 00:00:00,8.4,95,989.4,0.0,2.2
2025-01-09 01:00:00,8.0,96,989.3,0.0,2.2
2025-01-09 02:00:00,7.6,96,989.3,0.0,2.6
2025-01-09 03:00:00,7.4,96,989.2,0.0,1.7
2025-01-09 04:00:00,7.1,96,989.2,0.0,2.7
2025-01-09 05:00:00,6.7,96,989.2,0.0,3.2
2025-01-09 06:00:00,6.6,100,990.0,0.0,1.1
2025-01-09 07:00:00,5.1,100,990.6,0.0,1.5
2025-01-09 08:00:00,5.1,99,991.5,0.0,2.8
2025-01-09 09:00:00,7.6,100,992.4,0.0,2.7
2025-01-09 10:00:00,10.4,97,993.3,0.0,2.3
2025-01-09 11:00:00,14.1,84,993.4,0.0,1.9
2025-01-09 12:00:00,16.4,71,992.8,0.0,1.2
2025-01-09 13:00:00,17.7,64,992.0,0.0,0.0
2025-01-09 14:00:00,18.3,59,991.5,0.0,0.2
2025-01-09 15:00:00,18.4,58,991.2,0.0,0.8
2025-01-09 16:00:00,17.7,72,991.0,0.0,0.9
2025-01-09 17:00:00,15.8,70,991.0,0.0,0.7
2025-01-09 18:00:00,13.6,83,991.8,0.0,3.0
2025-01-09 19:00:00,12.0,91,992.2,0.0,3.6
2025-01-09 20:00:00,10.7,95,992.7,0.0,3.6
2025-01-09 21:00:00,9.9,97,993.2,0.0,3.8
2025-01-09 22:00:00,9.2,98,993.2,0.0,3.1
2025-01-09 23:00:00,8.5,100,993.2,0.0,1.9
2025-01-10 00:00:00,7.6,100,992.9,0.0,1.9
2025-01-10 01:00:00,6.8,99,992.6,0.0,2.7
2025-01-10 02:00:00,6.0,99,992.4,0.0,2.5
2025-01-10 03:00:00,5.8,98,992.5,0.0,1.5
2025-01-10 04:00:00,6.5,98,992.3,0.0,1.0
2025-01-10 05:00:00,6.3,96,992.3,0.0,1.1
2025-01-10 06:00:00,7.1,96,993.5,0.0,1.0
2025-01-10 07:00:00,7.0,97,994.0,0.0,1.0
2025-01-10 08:00:00,7.0,98,994.8,0.0,1.9
2025-01-10 09:00:00,8.0,98,995.5,0.0,2.4
2025-01-10 10:00:00,9.3,97,996.3,0.0,2.9
2025-01-10 11:00:00,10.9,96,995.9,0.0,3.0
2025-01-10 12:00:00,13.0,89,995.3,0.0,3.3
2025-01-10 13:00:00,14.6,83,994.3,0.0,3.3
2025-01-10 14:00:00,15.5,80,993.4,0.0,3.2
2025-01-10 15:00:00,15.8,77,992.7,0.0,3.2
2025-01-10 16:00:00,15.5,78,992.3,0.0,3.7
2025-01-10 17:00:00,13.4,88,992.0,0.0,3.8
2025-01-10 18:00:00,10.7,95,992.3,0.0,4.7
2025-01-10 19:00:00,9.7,98,992.6,0.0,5.2
2025-01-10 20:00:00,8.8,99,992.7,0.0,4.7
2025-01-10 21:00:00,8.1,100,992.7,0.0,4.0
2025-01-10 22:00:00,7.3,100,992.5,0.0,4.1
2025-01-10 23:00:00,7.1,100,992.2,0.0,3.8
2025-01-11 00:00:00,6.5,99,991.9,0.0,4.4
2025-01-11 01:00:00,6.2,100,991.9,0.0,4.0
2025-01-11 02:00:00,6.2,99,992.0,0.0,4.6
2025-01-11 03:00:00,6.3,98,992.0,0.0,5.0
2025-01-11 04:00:00,6.7,99,992.0,0.0,5.9
2025-01-11 05:00:00,7.3,100,992.4,0.0,6.3
2025-01-11 06:00:00,8.6,100,992.8,0.0,7.4
2025-01-11 07:00:00,8.9,100,993.4,0.0,7.8
2025-01-11 08:00:00,9.1,100,993.8,0.0,8.7
2025-01-11 09:00:00,9.5,99,994.6,0.0,8.0
2025-01-11 10:00:00,10.1,95,995.0,0.0,8.8
2025-01-11 11:00:00,11.7,88,994.8,0.0,9.5
2025-01-11 12:00:00,12.8,81,994.1,0.0,8.0
2025-01-11 13:00:00,14.2,73,993.1,0.0,8.9
2025-01-11 14:00:00,14.3,71,992.4,0.0,6.0
2025-01-11 15:00:00,14.2,71,991.9,0.0,3.9
2025-01-11 16:00:00,13.6,77,991.9,0.0,5.9
2025-01-11 17:00:00,12.8,81,991.7,0.0,6.9
2025-01-11 18:00:00,12.1,88,991.7,0.6,7.7
2025-01-11 19:00:00,11.7,91,991.7,0.1,7.1
2025-01-11 20:00:00,11.6,92,992.5,0.0,9.8
2025-01-11 21:00:00,11.7,92,992.7,0.1,8.4
2025-01-11 22:00:00,11.1,94,993.1,0.0,3.6
2025-01-11 23:00:00,11.4,92,992.8,0.0,8.7
2025-01-12 00:00:00,11.6,91,992.8,0.0,8.9
2025-01-12 01:00:00,11.3,93,992.7,0.0,6.6
2025-01-12 02:00:00,11.0,94,992.6,0.0,7.1
2025-01-12 03:00:00,10.6,95,992.6,0.0,7.3
2025-01-12 04:00:00,10.2,94,992.5,0.0,6.3
2025-01-12 05:00:00,9.1,93,992.5,0.0,4.7
2025-01-12 06:00:00,11.0,89,993.3,0.0,8.8
2025-01-12 07:00:00,9.7,92,993.9,0.0,6.8
2025-01-12 08:00:00,10.2,92,994.9,0.0,6.7
2025-01-12 09:00:00,12.1,89,996.1,0.0,6.9
2025-01-12 10:00:00,13.8,84,996.5,0.0,7.1
2025-01-12 11:00:00,15.4,76,996.3,0.0,11.0
2025-01-12 12:00:00,16.3,68,995.3,0.0,13.3
2025-01-12 13:00:00,16.7,65,994.3,0.0,11.3
2025-01-12 14:00:00,16.7,65,993.6,0.0,6.4
2025-01-12 15:00:00,16.9,65,993.5,0.0,4.5
2025-01-12 16:00:00,16.5,67,993.8,0.0,3.7
2025-01-12 17:00:00,14.9,78,993.8,0.0,1.3
2025-01-12 18:00:00,13.7,83,995.0,0.0,5.2
2025-01-12 19:00:00,12.8,84,995.4,0.0,4.3
2025-01-12 20:00:00,12.8,80,995.5,0.0,1.9
2025-01-12 21:00:00,12.2,82,995.9,0.0,1.8
2025-01-12 22:00:00,11.4,85,995.7,0.0,1.8
2025-01-12 23:00:00,10.6,87,995.4,0.0,2.0
2025-01-13 00:00:00,10.1,89,995.0,0.0,2.2
2025-01-13 01:00:00,9.1,93,994.7,0.0,5.2
2025-01-13 02:00:00,9.4,91,994.3,0.0,6.1
2025-01-13 03:00:00,8.6,92,993.8,0.0,3.8
2025-01-13 04:00:00,8.1,94,993.7,0.0,3.6
2025-01-13 05:00:00,7.9,94,993.5,0.0,2.0
2025-01-13 06:00:00,7.7,97,994.2,0.0,4.5
2025-01-13 07:00:00,8.1,95,994.5,0.0,5.8
2025-01-13 08:00:00,9.2,92,994.9,0.0,6.9
2025-01-13 09:00:00,11.1,88,995.6,0.0,6.1
2025-01-13 10:00:00,13.2,80,996.0,0.0,4.8
2025-01-13 11:00:00,15.2,72,995.6,0.0,6.7
2025-01-13 12:00:00,16.7,63,994.6,0.0,7.6
2025-01-13 13:00:00,17.6,56,993.4,0.0,8.0
2025-01-13 14:00:00,18.1,52,992.8,0.0,7.9
2025-01-13 15:00:00,18.0,50,992.5,0.0,7.7
2025-01-13 16:00:00,17.2,58,992.1,0.0,5.4
2025-01-13 17:00:00,14.8,70,992.1,0.0,5.3
2025-01-13 18:00:00,13.7,74,992.3,0.0,6.2
2025-01-13 19:00:00,12.8,78,992.6,0.0,6.3
2025-01-13 20:00:00,11.7,82,992.5,0.0,6.0
2025-01-13 21:00:00,11.0,83,992.7,0.0,5.6
2025-01-13 22:00:00,10.4,83,992.2,0.0,6.0
2025-01-13 23:00:00,10.0,83,991.9,0.0,6.4
2025-01-14 00:00:00,9.6,83,991.6,0.0,6.7
2025-01-14 01:00:00,9.4,82,991.2,0.0,6.8
2025-01-14 02:00:00,8.9,82,990.8,0.0,6.7
2025-01-14 03:00:00,8.4,83,990.5,0.0,6.4
2025-01-14 04:00:00,8.0,83,990.3,0.0,6.5
2025-01-14 05:00:00,7.4,85,990.5,0.0,6.4
2025-01-14 06:00:00,7.4,87,991.3,0.0,5.9
2025-01-14 07:00:00,6.9,88,991.9,0.0,5.8
2025-01-14 08:00:00,8.2,85,992.7,0.0,5.2
2025-01-14 09:00:00,10.0,83,993.8,0.0,4.2
2025-01-14 10:00:00,12.1,76,994.8,0.0,1.5
2025-01-14 11:00:00,14.2,70,995.0,0.0,1.2
2025-01-14 12:00:00,15.9,65,994.1,0.0,1.5
2025-01-14 13:00:00,17.1,61,993.2,0.0,2.0
2025-01-14 14:00:00,17.9,56,992.9,0.0,2.5
2025-01-14 15:00:00,18.0,55,992.5,0.0,3.0
2025-01-14 16:00:00,17.6,63,992.5,0.0,1.6
2025-01-14 17:00:00,15.8,67,992.5,0.0,1.1
2025-01-14 18:00:00,15.3,67,993.1,0.0,1.3
2025-01-14 19:00:00,14.2,71,993.4,0.0,1.5
2025-01-14 20:00:00,12.8,77,993.7,0.0,1.7
2025-01-14 21:00:00,11.3,84,994.0,0.0,1.9
2025-01-14 22:00:00,10.1,88,994.1,0.0,1.5
2025-01-14 23:00:00,9.4,91,994.0,0.0,1.0
2025-01-15 00:00:00,8.8,91,993.6,0.0,2.1
2025-01-15 01:00:00,8.5,90,993.4,0.0,1.8
2025-01-15 02:00:00,8.2,90,993.4,0.0,1.3
2025-01-15 03:00:00,7.5,91,993.4,0.0,1.9
2025-01-15 04:00:00,7.0,92,993.5,0.0,2.0
2025-01-15 05:00:00,6.8,93,993.6,0.0,1.6
2025-01-15 06:00:00,6.7,96,994.2,0.0,0.5
2025-01-15 07:00:00,5.9,100,994.7,0.0,0.3
2025-01-15 08:00:00,6.0,100,995.2,0.0,3.4
2025-01-15 09:00:00,8.6,96,996.1,0.0,4.3
2025-01-15 10:00:00,12.1,87,996.7,0.0,1.8
2025-01-15 11:00:00,14.8,77,996.5,0.0,1.2
2025-01-15 12:00:00,16.5,69,995.2,0.0,0.6
2025-01-15 13:00:00,17.4,64,993.7,0.0,1.8
2025-01-15 14:00:00,18.0,58,992.8,0.0,2.6
2025-01-15 15:00:00,18.1,56,992.2,0.0,2.1
2025-01-15 16:00:00,17.8,57,991.7,0.0,1.7
2025-01-15 17:00:00,15.9,65,991.2,0.0,0.6
2025-01-15 18:00:00,15.0,73,991.9,0.0,0.5
2025-01-15 19:00:00,13.6,77,992.2,0.0,1.5
2025-01-15 20:00:00,12.4,81,992.3,0.0,1.7
2025-01-15 21:00:00,11.1,87,992.5,0.0,4.4
2025-01-15 22:00:00,10.3,88,992.5,0.0,5.2
2025-01-15 23:00:00,9.6,89,992.4,0.0,5.3
2025-01-16 00:00:00,9.1,91,992.1,0.0,3.7
2025-01-16 01:00:00,8.6,93,992.0,0.0,3.3
2025-01-16 02:00:00,7.6,97,992.1,0.0,4.2
2025-01-16 03:00:00,7.4,98,991.9,0.0,5.2
2025-01-16 04:00:00,7.1,97,991.5,0.0,5.5
2025-01-16 05:00:00,6.4,98,991.7,0.0,4.8
2025-01-16 06:00:00,6.7,96,992.3,0.0,3.6
2025-01-16 07:00:00,6.2,96,993.1,0.0,4.0
2025-01-16 08:00:00,7.2,95,993.9,0.0,5.7
2025-01-16 09:00:00,9.5,90,995.1,0.0,3.8
2025-01-16 10:00:00,11.8,84,996.1,0.0,3.9
2025-01-16 11:00:00,13.7,79,996.3,0.0,5.9
2025-01-16 12:00:00,15.1,76,995.8,0.0,5.6
2025-01-16 13:00:00,16.2,73,995.2,0.0,4.7
2025-01-16 14:00:00,16.8,68,994.9,0.0,4.0
2025-01-16 15:00:00,16.8,65,994.9,0.0,4.0
2025-01-16 16:00:00,16.3,70,994.9,0.0,4.9
2025-01-16 17:00:00,14.8,81,995.1,0.0,5.3
2025-01-16 18:00:00,12.7,85,996.7,0.0,7.6
2025-01-16 19:00:00,11.5,89,997.2,0.0,6.0
2025-01-16 20:00:00,10.1,94,997.6,0.0,5.0
2025-01-16 21:00:00,9.6,95,998.1,0.0,1.9
2025-01-16 22:00:00,8.8,98,998.4,0.0,2.0
2025-01-16 23:00:00,8.1,100,998.3,0.0,3.5
2025-01-17 00:00:00,7.8,100,998.0,0.0,5.1
2025-01-17 01:00:00,7.9,100,997.5,0.0,6.0
2025-01-17 02:00:00,8.0,99,997.0,0.0,6.9
2025-01-17 03:00:00,7.7,99,996.8,0.0,6.4
2025-01-17 04:00:00,7.4,98,996.4,0.0,6.3
2025-01-17 05:00:00,7.4,96,996.3,0.0,6.8
2025-01-17 06:00:00,7.9,99,996.7,0.0,5.9
2025-01-17 07:00:00,7.5,99,997.1,0.0,6.0
2025-01-17 08:00:00,7.5,97,997.5,0.0,5.8
2025-01-17 09:00:00,8.9,93,998.3,0.0,5.4
2025-01-17 10:00:00,10.3,94,998.1,0.0,3.3
2025-01-17 11:00:00,13.3,78,997.6,0.0,4.8
2025-01-17 12:00:00,15.4,68,996.0,0.0,5.9
2025-01-17 13:00:00,16.8,63,994.4,0.0,7.0
2025-01-17 14:00:00,17.6,59,993.2,0.0,7.9
2025-01-17 15:00:00,17.7,58,992.6,0.0,8.6
2025-01-17 16:00:00,17.1,63,992.5,0.0,7.6
2025-01-17 17:00:00,15.2,73,992.3,0.0,5.5
2025-01-17 18:00:00,13.4,82,992.8,0.0,4.7
2025-01-17 19:00:00,12.5,86,993.1,0.0,3.1
2025-01-17 20:00:00,12.1,88,993.1,0.0,1.7
2025-01-17 21:00:00,11.8,90,993.2,0.0,1.6
2025-01-17 22:00:00,11.3,91,992.9,0.0,1.8
2025-01-17 23:00:00,10.9,92,992.6,0.0,2.1
2025-01-18 00:00:00,10.7,92,991.9,0.0,2.4
2025-01-18 01:00:00,9.6,93,991.9,0.0,4.9
2025-01-18 02:00:00,9.9,92,991.8,0.0,4.5
2025-01-18 03:00:00,9.5,92,991.5,0.0,3.5
2025-01-18 04:00:00,9.0,93,991.5,0.0,4.4
2025-01-18 05:00:00,8.7,94,991.1,0.0,4.5
2025-01-18 06:00:00,9.1,94,992.0,0.0,4.0
2025-01-18 07:00:00,8.9,94,992.9,0.0,2.3
2025-01-18 08:00:00,9.5,94,993.3,0.0,1.8
2025-01-18 09:00:00,11.0,90,993.7,0.0,3.1
2025-01-18 10:00:00,13.3,83,994.3,0.0,2.4
2025-01-18 11:00:00,14.8,76,994.3,0.0,1.9
2025-01-18 12:00:00,16.1,71,993.2,0.0,3.2
2025-01-18 13:00:00,17.2,65,992.2,0.0,2.9
2025-01-18 14:00:00,17.9,58,991.3,0.0,2.3
2025-01-18 15:00:00,17.8,56,990.8,0.0,2.0
2025-01-18 16:00:00,17.3,63,990.5,0.0,2.8
2025-01-18 17:00:00,15.2,77,989.7,0.0,4.4
2025-01-18 18:00:00,13.7,82,990.6,0.0,4.3
2025-01-18 19:00:00,12.5,86,991.1,0.0,4.4
2025-01-18 20:00:00,11.3,90,991.0,0.0,3.1
2025-01-18 21:00:00,10.2,94,991.1,0.0,3.5
2025-01-18 22:00:00,9.7,96,991.2,0.0,2.1
2025-01-18 23:00:00,9.5,97,991.7,0.0,1.0
2025-01-19 00:00:00,9.1,99,991.6,0.0,0.8
2025-01-19 01:00:00,8.4,100,991.1,0.0,0.4
2025-01-19 02:00:00,7.2,100,990.8,0.0,2.4
2025-01-19 03:00:00,6.8,97,990.7,0.0,3.7
2025-01-19 04:00:00,6.7,98,990.5,0.0,2.7
2025-01-19 05:00:00,6.4,100,990.6,0.0,0.6
2025-01-19 06:00:00,6.9,99,991.7,0.0,0.7
2025-01-19 07:00:00,7.2,99,992.4,0.0,1.0
2025-01-19 08:00:00,7.9,99,993.0,0.0,3.1
2025-01-19 09:00:00,8.6,95,993.7,0.0,3.6
2025-01-19 10:00:00,10.1,97,993.9,0.0,4.3
2025-01-19 11:00:00,11.7,94,993.9,0.0,4.1
2025-01-19 12:00:00,14.1,84,993.1,0.0,3.8
2025-01-19 13:00:00,15.5,78,992.3,0.0,3.9
2025-01-19 14:00:00,16.2,74,991.6,0.0,3.8
2025-01-19 15:00:00,16.5,72,991.1,0.0,3.1
2025-01-19 16:00:00,16.3,72,990.9,0.0,3.5
2025-01-19 17:00:00,14.9,81,990.5,0.0,3.4
2025-01-19 18:00:00,14.5,78,990.9,0.0,5.0
2025-01-19 19:00:00,13.5,82,990.9,0.0,5.5
2025-01-19 20:00:00,12.9,85,991.2,0.0,5.4
2025-01-19 21:00:00,12.8,85,991.5,0.0,5.9
2025-01-19 22:00:00,12.3,85,991.4,0.0,6.0
2025-01-19 23:00:00,11.9,83,991.1,0.0,6.9
2025-01-20 00:00:00,11.3,81,990.7,0.0,7.2
2025-01-20 01:00:00,10.9,80,990.1,0.0,7.2
2025-01-20 02:00:00,10.8,81,990.0,0.0,6.8
2025-01-20 03:00:00,10.6,81,989.9,0.0,7.7
2025-01-20 04:00:00,10.3,78,989.7,0.0,7.7
2025-01-20 05:00:00,10.0,75,989.6,0.0,7.7
